,google_result,youtube_link,youtube_channel_link
143,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D5YgzTc9I3UY&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgAEAE&usg=AOvVaw1rgYLxwp8_BCK-afQ-NzQ-,https://www.youtube.com/watch?v=5YgzTc9I3UY,http://www.youtube.com/@sriramselvan
144,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DzjdsPv9EkJM&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgEEAE&usg=AOvVaw10dcUajxLSALwlRpE03jj4,https://www.youtube.com/watch?v=zjdsPv9EkJM,http://www.youtube.com/@talibpictures
145,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DD0mJCh-1VKo&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgIEAE&usg=AOvVaw3JdZZHer-FQItv6xfa7g5p,https://www.youtube.com/watch?v=D0mJCh-1VKo,http://www.youtube.com/@ManojDeyVlogs
146,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DFcP8dmGV6sI&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgBEAE&usg=AOvVaw25U_Ik9WDHTyxdZu4elcRF,https://www.youtube.com/watch?v=FcP8dmGV6sI,http://www.youtube.com/@Prasadtechintelugu
147,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DrSkWviZPmAA&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgCEAE&usg=AOvVaw314Nrpn0QPPZeZDGd9tcvH,https://www.youtube.com/watch?v=rSkWviZPmAA,http://www.youtube.com/@SimpleGhar
148,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D65OOTQFYFMg&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgDEAE&usg=AOvVaw0WjOQpuE5uyJ4KG8-EGvO6,https://www.youtube.com/watch?v=65OOTQFYFMg,http://www.youtube.com/@MoneyPurse
149,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DAwL7m3eGmgk&sa=U&ved=2ahUKEwjkpsu5h53_AhVFQjABHTbWAsQ4jAEQtwJ6BAgHEAE&usg=AOvVaw0Xd6Q6qTgduVXvr-sJjsgW,https://www.youtube.com/watch?v=AwL7m3eGmgk,http://www.youtube.com/@bhatmusa193
150,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dqw11zwL53_w&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgEEAE&usg=AOvVaw0oA6Ap-duo5vvdDh2wD1Lo,https://www.youtube.com/watch?v=qw11zwL53_w,http://www.youtube.com/@NomadProgrammer
151,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dz0X_9XwcoBA&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgIEAE&usg=AOvVaw20g0BqQnFBymcyS6YoDqqH,https://www.youtube.com/watch?v=z0X_9XwcoBA,http://www.youtube.com/@ManojDeyVlogs
152,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D135nlQ4ugvE&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgCEAE&usg=AOvVaw05e3etMdsuVdeyMi_hUzO1,https://www.youtube.com/watch?v=135nlQ4ugvE,http://www.youtube.com/@SimpleGhar
153,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DiLBtk2wxs9w&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgHEAE&usg=AOvVaw22wVzu4cGPqHwxxz5bWp2S,https://www.youtube.com/watch?v=iLBtk2wxs9w,http://www.youtube.com/@SimpleGhar
154,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DXM7EBaAT5BI&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgFEAE&usg=AOvVaw1DHQZ04vw3hQNwliq_TTId,https://www.youtube.com/watch?v=XM7EBaAT5BI,http://www.youtube.com/@AnshNakwal
155,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DySq5uPVrXyo&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgBEAE&usg=AOvVaw0iGMJOPguxeQflOAytw6aU,https://www.youtube.com/watch?v=ySq5uPVrXyo,http://www.youtube.com/@finshowbynehanagar94
156,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DTgvaaJwpstM&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgGEAE&usg=AOvVaw08WOkqM0RVzv-l3cSrY8NN,https://www.youtube.com/watch?v=TgvaaJwpstM,http://www.youtube.com/@PamDSouza
157,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DkJ5HUswFIew&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgDEAE&usg=AOvVaw1wqV1wpaB3HYaZz9CaiqqV,https://www.youtube.com/watch?v=kJ5HUswFIew,http://www.youtube.com/@PrathapGTech
158,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dz8mYa8BCvgQ&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQFnoECAkQAg&usg=AOvVaw0x8aINpH1kSasURIS365dc,https://www.youtube.com/watch?v=z8mYa8BCvgQ,http://www.youtube.com/@AanalGurukul
159,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dsc68B-IwjCY&sa=U&ved=2ahUKEwjHkfC5h53_AhXGSTABHYk4Dxo4lgEQtwJ6BAgAEAE&usg=AOvVaw2RaJCoQeUK2Ef2zpODEuXy,https://www.youtube.com/watch?v=sc68B-IwjCY,http://www.youtube.com/@PamDSouza
160,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D7NyBNUOdVTA&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgEEAE&usg=AOvVaw3S_JhjEtGxeSu9T6sLdV72,https://www.youtube.com/watch?v=7NyBNUOdVTA,http://www.youtube.com/@ghumakkadshanky
161,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DrPZmD6BmZvc&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgJEAE&usg=AOvVaw0OG4LgKlvSEDPY-9XwKQkk,https://www.youtube.com/watch?v=rPZmD6BmZvc,http://www.youtube.com/@daytradertelugu
162,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DaEP-EqlOO98&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgDEAE&usg=AOvVaw0zYtMDIgmoGvYIkXnJDRwN,https://www.youtube.com/watch?v=aEP-EqlOO98,http://www.youtube.com/@trishulshakti.
163,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DhhEU9rU1ymI&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgHEAE&usg=AOvVaw0F_LldMcVx2J0gqiNR32zv,https://www.youtube.com/watch?v=hhEU9rU1ymI,http://www.youtube.com/@PamDSouza
164,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D5pb3zunQqOE&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgBEAE&usg=AOvVaw0FgW8Ok4X7ODc0fqKlWSg9,https://www.youtube.com/watch?v=5pb3zunQqOE,http://www.youtube.com/@ElectronicsElectricalmalayalam
165,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dh8KFVh4SUwE&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgCEAE&usg=AOvVaw2o7jBrOouxD8ewPeAWi_3o,https://www.youtube.com/watch?v=h8KFVh4SUwE,http://www.youtube.com/@sriramselvan
166,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DN95vD4VPRyE&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgAEAE&usg=AOvVaw2btV3OypnWPuYnrXGJUI3e,https://www.youtube.com/watch?v=N95vD4VPRyE,http://www.youtube.com/@prasaddevarakonda
167,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D4MegZm_urLY&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgIEAE&usg=AOvVaw1kxZ7F1-FO7yLkQJ2cyQsi,https://www.youtube.com/watch?v=4MegZm_urLY,http://www.youtube.com/@AnshNakwal
168,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D7zG7jspETQQ&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgGEAE&usg=AOvVaw19-mTD_sl668zgANqN-ZVR,https://www.youtube.com/watch?v=7zG7jspETQQ,http://www.youtube.com/@24472
169,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DGXsqLwwTgZw&sa=U&ved=2ahUKEwjkuaC6h53_AhWymYQIHS8dCjI4oAEQtwJ6BAgFEAE&usg=AOvVaw2PK6QY4Q0OCN5JbgURCGDz,https://www.youtube.com/watch?v=GXsqLwwTgZw,http://www.youtube.com/@TfDesihindi7406
170,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DSTMDP0EoybE&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgHEAE&usg=AOvVaw3sBnVA6MomZHB622Ve9Uj_,https://www.youtube.com/watch?v=STMDP0EoybE,http://www.youtube.com/@PamDSouza
171,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DTbZ8gF0JrEc&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgEEAE&usg=AOvVaw2TIKjnMp6LXEz4VHJnusen,https://www.youtube.com/watch?v=TbZ8gF0JrEc,http://www.youtube.com/@mppassion
172,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DQ5jR3Yk3Vig&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgBEAE&usg=AOvVaw3LgjQjnhyPPs_aK9MY8QED,https://www.youtube.com/watch?v=Q5jR3Yk3Vig,http://www.youtube.com/@TechDekhoji
173,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DIWq57go5PFA&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgFEAE&usg=AOvVaw16mx7xZajAsbeUpMuepRCD,https://www.youtube.com/watch?v=IWq57go5PFA,http://www.youtube.com/@dsa5302
174,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.youtube.com/shorts/wCFkSfycrAI&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQFnoECAYQAg&usg=AOvVaw3gWXMIqjp9TcKPfd_YKR-h,https://m.youtube.com/shorts/wCFkSfycrAI,http://www.youtube.com/@ramkrishnakumarheera8678
175,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D26UWrQSd2sg&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgIEAE&usg=AOvVaw15_E4JgEGVAWTJS1HTMlwk,https://www.youtube.com/watch?v=26UWrQSd2sg,http://www.youtube.com/@MoneyPurse
176,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D-K-W51XDtcA&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgCEAE&usg=AOvVaw0RU89evfVw_EUIjrI_fQAz,https://www.youtube.com/watch?v=-K-W51XDtcA,http://www.youtube.com/@finshowbynehanagar94
177,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DLtVmKPm7Qsc&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQFnoECAAQAg&usg=AOvVaw2cYUUJLbNl5pElAhvpK-OV,https://m.youtube.com/watch?v=LtVmKPm7Qsc,http://www.youtube.com/@RawatVlComedy
178,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DmBS23EjzrVQ&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgDEAE&usg=AOvVaw11-BJtSqMIjLgo3Dv9SaFf,https://www.youtube.com/watch?v=mBS23EjzrVQ,http://www.youtube.com/@PamDSouza
179,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DS_ai8_UOcng&sa=U&ved=2ahUKEwijtNC6h53_AhW3mYQIHZLOC204qgEQtwJ6BAgJEAE&usg=AOvVaw0w0imroTvwgyL493MotMg-,https://www.youtube.com/watch?v=S_ai8_UOcng,http://www.youtube.com/@ManojDeyVlogs
180,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dnqx2-vA3H-o&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgEEAE&usg=AOvVaw29e3A4d9P-WHJ1z23bAKci,https://www.youtube.com/watch?v=nqx2-vA3H-o,http://www.youtube.com/@MoneyPurse
181,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dc8a11oAyklk&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgJEAE&usg=AOvVaw08EiG6t1b-7AkeWiWlRdNw,https://www.youtube.com/watch?v=c8a11oAyklk,http://www.youtube.com/@MoneyPurse
182,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DCofahY2VIAs&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgGEAE&usg=AOvVaw3D2tkoz8LxH1Ko553kkqoh,https://www.youtube.com/watch?v=CofahY2VIAs,http://www.youtube.com/@PamDSouza
183,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DimA7FYM7iW8&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgBEAE&usg=AOvVaw3AbmL2WvDN5u3AscfKvwBs,https://www.youtube.com/watch?v=imA7FYM7iW8,http://www.youtube.com/@PamDSouza
184,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DIwh44vXdlps&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgCEAE&usg=AOvVaw1QES01xH5oF89yzkA72r6n,https://www.youtube.com/watch?v=Iwh44vXdlps,http://www.youtube.com/@comedystarsamastipur
185,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D4MbFU2DeLDw&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgHEAE&usg=AOvVaw3bFzPEjcosTJWLcCGYYeLq,https://www.youtube.com/watch?v=4MbFU2DeLDw,http://www.youtube.com/@ManojDeyVlogs
186,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DapBidwLVbIM&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgAEAE&usg=AOvVaw0GnITXMvL17ME7B5LD5KoQ,https://www.youtube.com/watch?v=apBidwLVbIM,http://www.youtube.com/@sriramselvan
187,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Daz4We1zfWUQ&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgFEAE&usg=AOvVaw1n_5PZGJf5IOfD_oQsEqxj,https://www.youtube.com/watch?v=az4We1zfWUQ,http://www.youtube.com/@TechBar
188,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DY9Cv5HrPw4M&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgDEAE&usg=AOvVaw3pp1BmhNhd-qB-hTb_bHuf,https://www.youtube.com/watch?v=Y9Cv5HrPw4M,http://www.youtube.com/@MoneyPurse
189,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D4h9mWVA_H4g&sa=U&ved=2ahUKEwj48YO7h53_AhXpRzABHUYZBXw4tAEQtwJ6BAgIEAE&usg=AOvVaw2NGxd_qnv-1lzpfg_oOljm,https://www.youtube.com/watch?v=4h9mWVA_H4g,http://www.youtube.com/@TechLogicinTelugu
190,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJLks5qbRkaU&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgIEAE&usg=AOvVaw0ZdI0zAe3Fz8KJdzV1wrJo,https://www.youtube.com/watch?v=JLks5qbRkaU,http://www.youtube.com/@Prasadtechintelugu
191,https://www.google.com/url?sa=t&source=web&rct=j&url=https://m.youtube.com/watch%3Fv%3DuLCYI63DAT8&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQFnoECAEQAg&usg=AOvVaw0KaW0VvFzOJxsth3_ZFlcM,https://m.youtube.com/watch?v=uLCYI63DAT8,http://www.youtube.com/@finshowbynehanagar94
192,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dv3ywl7W9Zf4&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgEEAE&usg=AOvVaw35YW1YBF-8Dt43HkqFgu19,https://www.youtube.com/watch?v=v3ywl7W9Zf4,http://www.youtube.com/@PamDSouza
193,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DCcijl--rcYQ&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQFnoECAkQAg&usg=AOvVaw2yeOGItOp42bagunV6Dfo7,https://www.youtube.com/watch?v=Ccijl--rcYQ,http://www.youtube.com/@VikasKasbe
194,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DzEd9C0eRwzY&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgAEAE&usg=AOvVaw08BBpHJiFeXcIgyObtc6XP,https://www.youtube.com/watch?v=zEd9C0eRwzY,http://www.youtube.com/@OpeninApp
195,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D9zAE4vYlaSw&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgFEAE&usg=AOvVaw1NsmQ13U2L_0jUN3pGFh9O,https://www.youtube.com/watch?v=9zAE4vYlaSw,http://www.youtube.com/@pahadispirits
196,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DoHpq3NW2bvs&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgGEAE&usg=AOvVaw3E14I-etjL_KCs2CMIbdmL,https://www.youtube.com/watch?v=oHpq3NW2bvs,http://www.youtube.com/@a1gamingofficial
197,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DonfzIzlFUqE&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgHEAE&usg=AOvVaw3UMDgYVW_xk9HELZ5yhUsN,https://www.youtube.com/watch?v=onfzIzlFUqE,http://www.youtube.com/@Prasadtechintelugu
198,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DFNey5HPrt1M&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgCEAE&usg=AOvVaw1d-sGmXYDvdAjGi0WtWMKc,https://www.youtube.com/watch?v=FNey5HPrt1M,http://www.youtube.com/@RiniChandraOfficial
199,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DrrfKkcSLRXw&sa=U&ved=2ahUKEwjBqa27h53_AhXIRzABHcCzC504vgEQtwJ6BAgDEAE&usg=AOvVaw0OfLqQZKsV8QYwImw7CHix,https://www.youtube.com/watch?v=rrfKkcSLRXw,http://www.youtube.com/@Prasadtechintelugu
200,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DGcFSTGsXxkE&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgIEAE&usg=AOvVaw2UtP6CTcdifnGa5I3M9BO0,https://www.youtube.com/watch?v=GcFSTGsXxkE,http://www.youtube.com/@PamDSouza
201,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DYuij_9UNn-4&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgJEAE&usg=AOvVaw294xOeIY6br3yiVz0Ywg_L,https://www.youtube.com/watch?v=Yuij_9UNn-4,http://www.youtube.com/@StudYLoveRVeeR
202,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DEYGPe4U0X-k&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgGEAE&usg=AOvVaw03NpBjkDAL1h-F8uehgt0p,https://www.youtube.com/watch?v=EYGPe4U0X-k,http://www.youtube.com/@TechBar
203,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dli4XWQRnpPk&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgBEAE&usg=AOvVaw31fdO9NjV6EsTvfdyKVPyD,https://www.youtube.com/watch?v=li4XWQRnpPk,http://www.youtube.com/@PamDSouza
204,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DDX-JyMGxniY&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgDEAE&usg=AOvVaw0Jwlny-rI_2YzmVGht70sn,https://www.youtube.com/watch?v=DX-JyMGxniY,http://www.youtube.com/@PamDSouza
205,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D1QuRO6uTKvM&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgCEAE&usg=AOvVaw2UlOsSLu-6GHuwnN4lhc5B,https://www.youtube.com/watch?v=1QuRO6uTKvM,http://www.youtube.com/@finshowbynehanagar94
206,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D-roak9DA110&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgHEAE&usg=AOvVaw3okOCmbyX5FAoNms5Nspza,https://www.youtube.com/watch?v=-roak9DA110,http://www.youtube.com/@Prasadtechintelugu
207,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DL9Xsyx4d2vI&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgFEAE&usg=AOvVaw2qW3_7vgM0WZqBm6cU2hL-,https://www.youtube.com/watch?v=L9Xsyx4d2vI,http://www.youtube.com/@daytradertelugu
208,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DeZt60cJVGqM&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgAEAE&usg=AOvVaw1KYQ3uyV8uAzCj3LKSHtu1,https://www.youtube.com/watch?v=eZt60cJVGqM,http://www.youtube.com/@Prasadtechintelugu
209,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Da1iO0K4divQ&sa=U&ved=2ahUKEwiE_9i7h53_AhUffTABHQ3UAHU4yAEQtwJ6BAgEEAE&usg=AOvVaw0QH9YTBpc2cls4X9d_Br0e,https://www.youtube.com/watch?v=a1iO0K4divQ,http://www.youtube.com/@Prasadtechintelugu
210,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DMR22MpK-5LI&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgFEAE&usg=AOvVaw1ySxK1NRSROj2hHrmK3HaG,https://www.youtube.com/watch?v=MR22MpK-5LI,http://www.youtube.com/@PamDSouza
211,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DzqyTkArU5Y0&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgJEAE&usg=AOvVaw1sZ5TJMvripSZoGqWKfXuv,https://www.youtube.com/watch?v=zqyTkArU5Y0,http://www.youtube.com/@PamDSouza
212,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D8oGg1xEsv8A&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgEEAE&usg=AOvVaw1k3XdYpeBzns_pQzoCzS7P,https://www.youtube.com/watch?v=8oGg1xEsv8A,http://www.youtube.com/@techwiser
213,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DRwGfzBYiTHs&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgAEAE&usg=AOvVaw2edPms94cw1maNsLRLtpMK,https://www.youtube.com/watch?v=RwGfzBYiTHs,http://www.youtube.com/@ManojDeyVlogs
214,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DYDeT4e0Yp2E&sa=U&ved=2ahUKEwiezYe8h53_AhU1RTABHTwOBzA40gEQtwJ6BAgDEAE&usg=AOvVaw1Opqs91iJfHzu4HhZ7AEvI,https://www.youtube.com/watch?v=YDeT4e0Yp2E,http://www.youtube.com/@PamDSouza
